1,41,122
2,41,122
3,41,122
4,122,122
5,122,122
6,81,122
7,122,122
1,80,98
2,98,98
3,98,98
4,98,98
5,80,98
6,98,98
7,98,98
1,51,97
2,97,97
3,94,97
4,97,97
5,97,97
6,97,97
7,94,97
1,80,132
2,132,132
3,132,132
4,52,132
5,132,132
6,132,132
7,132,132
1,94,94
2,94,94
3,94,94
4,94,94
5,94,94
6,37,94
7,94,94
1,89,89
2,58,89
3,89,89
4,89,89
5,89,89
6,77,89
7,89,89
1,50,50
2,50,50
3,32,50
4,32,50
5,50,50
6,32,50
7,50,50
1,60,60
2,0,60
3,60,60
4,60,60
5,60,60
6,60,60
7,60,60
1,79,83
2,79,83
3,79,83
4,79,83
5,79,83
6,83,83
7,79,83
1,109,109
2,109,109
3,109,109
4,109,109
5,109,109
6,109,109
7,109,109
1,94,101
2,94,101
3,94,101
4,94,101
5,101,101
6,94,101
7,94,101
1,7,85
2,81,85
3,81,85
4,85,85
5,81,85
6,81,85
7,85,85
1,70,106
2,70,106
3,70,106
4,70,106
5,36,106
6,70,106
7,36,106
1,35,81
2,81,81
3,81,81
4,81,81
5,81,81
6,81,81
7,81,81
1,76,76
2,76,76
3,76,76
4,76,76
5,43,76
6,76,76
7,76,76
1,0,56
2,56,56
3,46,56
4,56,56
5,46,56
6,46,56
7,46,56
1,86,114
2,114,114
3,114,114
4,86,114
5,114,114
6,114,114
7,86,114
1,38,92
2,38,92
3,92,92
4,92,92
5,28,92
6,28,92
7,28,92
1,0,102
2,102,102
3,89,102
4,102,102
5,102,102
6,102,102
7,102,102
1,0,131
2,131,131
3,60,131
4,131,131
5,131,131
6,131,131
7,60,131
1,9,94
2,20,94
3,94,94
4,94,94
5,94,94
6,94,94
7,94,94
1,64,77
2,77,77
3,77,77
4,13,77
5,64,77
6,64,77
7,64,77
1,41,119
2,119,119
3,119,119
4,119,119
5,119,119
6,119,119
7,119,119
1,0,24
2,24,24
3,24,24
4,24,24
5,23,24
6,24,24
7,24,24
1,24,39
2,24,39
3,39,39
4,39,39
5,24,39
6,39,39
7,39,39
1,44,44
2,0,44
3,32,44
4,44,44
5,32,44
6,44,44
7,44,44
1,88,88
2,83,88
3,88,88
4,83,88
5,83,88
6,88,88
7,76,88
1,0,75
2,75,75
3,52,75
4,75,75
5,0,75
6,23,75
7,75,75
1,83,83
2,0,83
3,83,83
4,40,83
5,83,83
6,83,83
7,83,83
1,67,67
2,67,67
3,57,67
4,67,67
5,57,67
6,0,67
7,57,67
1,38,57
2,57,57
3,57,57
4,42,57
5,38,57
6,38,57
7,57,57
1,173,173
2,90,173
3,173,173
4,90,173
5,173,173
6,173,173
7,90,173
1,99,99
2,99,99
3,99,99
4,99,99
5,99,99
6,87,99
7,99,99
1,139,139
2,139,139
3,139,139
4,139,139
5,139,139
6,139,139
7,139,139
1,89,89
2,89,89
3,89,89
4,89,89
5,89,89
6,89,89
7,44,89
1,7,66
2,66,66
3,26,66
4,66,66
5,66,66
6,66,66
7,66,66
1,72,72
2,72,72
3,72,72
4,72,72
5,72,72
6,72,72
7,72,72
1,91,91
2,77,91
3,77,91
4,91,91
5,91,91
6,91,91
7,91,91
1,69,163
2,163,163
3,163,163
4,163,163
5,69,163
6,163,163
7,163,163
1,13,77
2,77,77
3,13,77
4,77,77
5,77,77
6,71,77
7,71,77
1,43,130
2,43,130
3,44,130
4,86,130
5,130,130
6,86,130
7,130,130
1,2,58
2,58,58
3,58,58
4,58,58
5,58,58
6,58,58
7,58,58
1,66,92
2,92,92
3,26,92
4,92,92
5,92,92
6,92,92
7,92,92
1,53,76
2,76,76
3,76,76
4,53,76
5,53,76
6,76,76
7,76,76
1,27,35
2,27,35
3,27,35
4,8,35
5,27,35
6,35,35
7,0,35
1,122,122
2,75,122
3,75,122
4,122,122
5,122,122
6,122,122
7,122,122
1,67,67
2,59,67
3,59,67
4,67,67
5,51,67
6,59,67
7,51,67
1,5,64
2,64,64
3,64,64
4,59,64
5,59,64
6,64,64
7,59,64
1,55,83
2,0,83
3,55,83
4,55,83
5,0,83
6,0,83
7,55,83
1,31,34
2,31,34
3,34,34
4,26,34
5,26,34
6,26,34
7,34,34
