1,203,465
2,301,465
3,150,465
4,175,465
5,282,465
6,205,465
7,203,465
1,0,561
2,344,561
3,344,561
4,0,561
5,307,561
6,499,561
7,284,561
1,345,425
2,212,425
3,153,425
4,250,425
5,101,425
6,352,425
7,213,425
1,201,466
2,316,466
3,410,466
4,0,466
5,74,466
6,259,466
7,342,466
1,287,466
2,216,466
3,198,466
4,141,466
5,244,466
6,354,466
7,362,466
1,251,450
2,247,450
3,208,450
4,208,450
5,252,450
6,150,450
7,111,450
1,154,373
2,132,373
3,57,373
4,100,373
5,205,373
6,265,373
7,289,373
1,134,345
2,172,345
3,214,345
4,221,345
5,219,345
6,53,345
7,43,345
1,249,437
2,179,437
3,200,437
4,292,437
5,249,437
6,231,437
7,236,437
1,248,561
2,449,561
3,166,561
4,470,561
5,347,561
6,208,561
7,279,561
1,206,439
2,267,439
3,141,439
4,203,439
5,361,439
6,305,439
7,176,439
1,192,534
2,236,534
3,186,534
4,200,534
5,203,534
6,271,534
7,295,534
1,269,370
2,82,370
3,209,370
4,224,370
5,171,370
6,228,370
7,126,370
1,165,380
2,171,380
3,187,380
4,220,380
5,144,380
6,248,380
7,162,380
1,213,428
2,284,428
3,145,428
4,149,428
5,149,428
6,140,428
7,206,428
1,289,359
2,224,359
3,167,359
4,86,359
5,206,359
6,182,359
7,330,359
1,254,467
2,177,467
3,0,467
4,305,467
5,291,467
6,180,467
7,248,467
1,174,508
2,127,508
3,421,508
4,149,508
5,174,508
6,180,508
7,434,508
1,307,477
2,273,477
3,332,477
4,275,477
5,207,477
6,80,477
7,329,477
1,106,274
2,101,274
3,91,274
4,102,274
5,0,274
6,114,274
7,162,274
1,121,358
2,174,358
3,227,358
4,187,358
5,114,358
6,119,358
7,110,358
1,0,411
2,381,411
3,130,411
4,285,411
5,315,411
6,137,411
7,258,411
1,443,505
2,295,505
3,83,505
4,358,505
5,315,505
6,297,505
7,158,505
1,265,416
2,185,416
3,265,416
4,168,416
5,282,416
6,208,416
7,249,416
1,327,574
2,291,574
3,399,574
4,223,574
5,108,574
6,113,574
7,131,574
1,202,476
2,0,476
3,219,476
4,306,476
5,376,476
6,204,476
7,136,476
1,299,433
2,119,433
3,165,433
4,242,433
5,201,433
6,165,433
7,242,433
1,247,409
2,126,409
3,35,409
4,151,409
5,205,409
6,214,409
7,154,409
1,257,391
2,321,391
3,205,391
4,0,391
5,232,391
6,216,391
7,166,391
1,139,486
2,275,486
3,183,486
4,364,486
5,191,486
6,251,486
7,361,486
1,156,462
2,259,462
3,344,462
4,427,462
5,168,462
6,193,462
7,85,462
1,229,420
2,221,420
3,0,420
4,274,420
5,288,420
6,159,420
7,312,420
1,383,457
2,202,457
3,386,457
4,355,457
5,242,457
6,340,457
7,242,457
1,238,365
2,158,365
3,182,365
4,178,365
5,103,365
6,167,365
7,187,365
1,128,394
2,0,394
3,258,394
4,293,394
5,222,394
6,90,394
7,276,394
1,0,402
2,0,402
3,321,402
4,331,402
5,210,402
6,265,402
7,271,402
1,0,459
2,340,459
3,353,459
4,317,459
5,342,459
6,291,459
7,238,459
1,257,390
2,303,390
3,189,390
4,197,390
5,124,390
6,61,390
7,159,390
1,163,521
2,346,521
3,373,521
4,219,521
5,142,521
6,325,521
7,182,521
1,119,366
2,156,366
3,117,366
4,154,366
5,60,366
6,220,366
7,179,366
1,270,435
2,250,435
3,250,435
4,244,435
5,100,435
6,214,435
7,279,435
