1,58,225
2,138,225
3,87,225
4,167,225
5,87,225
6,58,225
7,225,225
1,97,106
2,106,106
3,106,106
4,106,106
5,103,106
6,97,106
7,106,106
1,63,115
2,110,115
3,0,115
4,47,115
5,110,115
6,110,115
7,110,115
1,104,132
2,132,132
3,132,132
4,104,132
5,37,132
6,94,132
7,132,132
1,77,160
2,160,160
3,160,160
4,106,160
5,135,160
6,160,160
7,135,160
1,82,96
2,79,96
3,79,96
4,79,96
5,64,96
6,82,96
7,82,96
1,12,144
2,60,144
3,77,144
4,144,144
5,137,144
6,77,144
7,137,144
1,51,130
2,130,130
3,130,130
4,83,130
5,79,130
6,66,130
7,15,130
1,119,122
2,119,122
3,119,122
4,122,122
5,122,122
6,119,122
7,119,122
1,7,39
2,20,39
3,39,39
4,37,39
5,39,39
6,19,39
7,37,39
1,120,175
2,107,175
3,175,175
4,175,175
5,120,175
6,26,175
7,120,175
1,0,95
2,95,95
3,44,95
4,79,95
5,86,95
6,95,95
7,70,95
1,21,56
2,0,56
3,40,56
4,56,56
5,56,56
6,35,56
7,26,56
1,76,111
2,10,111
3,86,111
4,86,111
5,111,111
6,86,111
7,76,111
1,76,122
2,46,122
3,113,122
4,122,122
5,113,122
6,122,122
7,122,122
1,46,123
2,46,123
3,0,123
4,46,123
5,123,123
6,65,123
7,123,123
1,0,125
2,0,125
3,87,125
4,66,125
5,115,125
6,125,125
7,115,125
1,89,89
2,52,89
3,65,89
4,77,89
5,77,89
6,89,89
7,89,89
1,56,82
2,56,82
3,71,82
4,71,82
5,56,82
6,44,82
7,82,82
1,159,159
2,159,159
3,94,159
4,159,159
5,159,159
6,74,159
7,65,159
1,13,87
2,0,87
3,87,87
4,87,87
5,87,87
6,87,87
7,87,87
1,13,135
2,135,135
3,135,135
4,129,135
5,129,135
6,108,135
7,108,135
1,60,82
2,60,82
3,82,82
4,82,82
5,82,82
6,22,82
7,82,82
1,107,107
2,71,107
3,107,107
4,78,107
5,0,107
6,71,107
7,107,107
1,98,190
2,92,190
3,92,190
4,131,190
5,157,190
6,190,190
7,190,190
1,153,160
2,81,160
3,153,160
4,77,160
5,160,160
6,81,160
7,153,160
1,75,117
2,117,117
3,75,117
4,117,117
5,65,117
6,117,117
7,65,117
1,64,99
2,50,99
3,69,99
4,99,99
5,50,99
6,10,99
7,99,99
1,57,114
2,8,114
3,104,114
4,104,114
5,104,114
6,104,114
7,55,114
1,80,80
2,42,80
3,70,80
4,80,80
5,38,80
6,70,80
7,70,80
1,56,120
2,83,120
3,83,120
4,83,120
5,30,120
6,116,120
7,120,120
1,25,38
2,25,38
3,37,38
4,38,38
5,37,38
6,12,38
7,26,38
1,187,187
2,187,187
3,0,187
4,187,187
5,187,187
6,186,187
7,187,187
1,0,183
2,133,183
3,133,183
4,133,183
5,183,183
6,183,183
7,133,183
1,33,117
2,33,117
3,91,117
4,117,117
5,96,117
6,117,117
7,117,117
1,87,111
2,72,111
3,102,111
4,48,111
5,102,111
6,102,111
7,102,111
1,45,77
2,45,77
3,14,77
4,31,77
5,77,77
6,62,77
7,31,77
1,10,98
2,48,98
3,94,98
4,94,98
5,98,98
6,94,98
7,94,98
1,71,153
2,108,153
3,97,153
4,97,153
5,108,153
6,108,153
7,153,153
1,86,129
2,86,129
3,70,129
4,86,129
5,129,129
6,0,129
7,70,129
1,2,142
2,84,142
3,58,142
4,86,142
5,58,142
6,86,142
7,112,142
1,107,162
2,107,162
3,9,162
4,137,162
5,162,162
6,162,162
7,96,162
1,76,157
2,146,157
3,76,157
4,157,157
5,151,157
6,157,157
7,151,157
1,62,142
2,142,142
3,62,142
4,142,142
5,142,142
6,142,142
7,142,142
1,55,90
2,55,90
3,55,90
4,55,90
5,55,90
6,43,90
7,43,90
1,51,136
2,136,136
3,51,136
4,0,136
5,72,136
6,67,136
7,72,136
1,39,67
2,57,67
3,52,67
4,57,67
5,67,67
6,62,67
7,67,67
1,0,122
2,122,122
3,97,122
4,122,122
5,122,122
6,122,122
7,122,122
1,34,57
2,32,57
3,32,57
4,26,57
5,55,57
6,55,57
7,57,57
1,47,131
2,52,131
3,131,131
4,79,131
5,80,131
6,52,131
7,47,131
