1,70,194
2,54,194
3,142,194
4,45,194
5,158,194
6,142,194
7,0,194
1,58,132
2,35,132
3,6,132
4,6,132
5,35,132
6,52,132
7,29,132
1,135,148
2,148,148
3,143,148
4,103,148
5,75,148
6,135,148
7,98,148
1,100,160
2,30,160
3,107,160
4,83,160
5,30,160
6,106,160
7,107,160
1,151,230
2,198,230
3,230,230
4,151,230
5,230,230
6,87,230
7,79,230
1,127,202
2,127,202
3,71,202
4,141,202
5,138,202
6,202,202
7,135,202
1,134,181
2,98,181
3,134,181
4,149,181
5,66,181
6,149,181
7,98,181
1,180,180
2,131,180
3,146,180
4,146,180
5,49,180
6,180,180
7,64,180
1,78,113
2,0,113
3,93,113
4,113,113
5,19,113
6,78,113
7,93,113
1,98,175
2,120,175
3,81,175
4,98,175
5,175,175
6,120,175
7,98,175
1,98,220
2,86,220
3,105,220
4,64,220
5,70,220
6,120,220
7,156,220
1,101,101
2,56,101
3,5,101
4,56,101
5,26,101
6,83,101
7,65,101
1,53,115
2,115,115
3,115,115
4,0,115
5,53,115
6,55,115
7,63,115
1,4,117
2,63,117
3,76,117
4,63,117
5,93,117
6,56,117
7,93,117
1,143,143
2,133,143
3,106,143
4,106,143
5,96,143
6,96,143
7,133,143
1,93,124
2,115,124
3,34,124
4,75,124
5,6,124
6,115,124
7,6,124
1,52,101
2,52,101
3,77,101
4,77,101
5,77,101
6,25,101
7,49,101
1,71,143
2,143,143
3,134,143
4,93,143
5,93,143
6,134,143
7,80,143
1,65,94
2,46,94
3,27,94
4,74,94
5,67,94
6,29,94
7,73,94
1,77,138
2,25,138
3,138,138
4,77,138
5,60,138
6,78,138
7,12,138
1,111,113
2,70,113
3,113,113
4,41,113
5,56,113
6,113,113
7,56,113
1,70,92
2,70,92
3,92,92
4,53,92
5,76,92
6,38,92
7,22,92
1,147,228
2,193,228
3,81,228
4,147,228
5,71,228
6,107,228
7,112,228
1,0,115
2,103,115
3,93,115
4,77,115
5,93,115
6,103,115
7,105,115
1,77,153
2,153,153
3,76,153
4,15,153
5,4,153
6,80,153
7,153,153
1,117,149
2,65,149
3,149,149
4,105,149
5,105,149
6,78,149
7,117,149
1,142,152
2,113,152
3,152,152
4,64,152
5,89,152
6,25,152
7,88,152
1,115,171
2,171,171
3,104,171
4,36,171
5,44,171
6,150,171
7,103,171
1,38,162
2,106,162
3,67,162
4,106,162
5,133,162
6,106,162
7,162,162
1,116,143
2,85,143
3,109,143
4,53,143
5,120,143
6,90,143
7,56,143
1,139,139
2,139,139
3,138,139
4,25,139
5,138,139
6,139,139
7,113,139
1,3,212
2,35,212
3,97,212
4,25,212
5,35,212
6,93,212
7,97,212
1,186,186
2,162,186
3,129,186
4,160,186
5,68,186
6,181,186
7,181,186
1,67,130
2,28,130
3,123,130
4,98,130
5,70,130
6,130,130
7,35,130
1,0,165
2,63,165
3,63,165
4,93,165
5,93,165
6,82,165
7,63,165
1,45,141
2,58,141
3,93,141
4,93,141
5,120,141
6,120,141
7,89,141
1,75,169
2,169,169
3,169,169
4,75,169
5,169,169
6,100,169
7,75,169
1,111,167
2,111,167
3,60,167
4,167,167
5,95,167
6,167,167
7,119,167
1,86,176
2,156,176
3,95,176
4,86,176
5,116,176
6,156,176
7,86,176
1,28,189
2,59,189
3,112,189
4,189,189
5,86,189
6,61,189
7,143,189
1,158,158
2,158,158
3,105,158
4,0,158
5,149,158
6,96,158
7,158,158
1,157,177
2,137,177
3,70,177
4,107,177
5,127,177
6,146,177
7,70,177
1,103,169
2,169,169
3,0,169
4,155,169
5,14,169
6,169,169
7,41,169
1,0,155
2,154,155
3,143,155
4,0,155
5,96,155
6,107,155
7,47,155
1,144,162
2,74,162
3,116,162
4,149,162
5,162,162
6,144,162
7,144,162
1,194,194
2,194,194
3,0,194
4,194,194
5,104,194
6,194,194
7,194,194
1,107,180
2,107,180
3,107,180
4,97,180
5,107,180
6,97,180
7,97,180
1,114,186
2,114,186
3,186,186
4,186,186
5,26,186
6,49,186
7,108,186
1,114,135
2,80,135
3,36,135
4,90,135
5,107,135
6,80,135
7,135,135
1,0,182
2,178,182
3,178,182
4,130,182
5,130,182
6,33,182
7,182,182
