1,101,198
2,129,198
3,160,198
4,66,198
5,135,198
6,35,198
7,97,198
1,19,227
2,202,227
3,174,227
4,63,227
5,227,227
6,167,227
7,101,227
1,87,170
2,36,170
3,29,170
4,106,170
5,89,170
6,0,170
7,110,170
1,166,207
2,133,207
3,143,207
4,166,207
5,167,207
6,39,207
7,128,207
1,235,320
2,239,320
3,215,320
4,222,320
5,235,320
6,155,320
7,155,320
1,150,185
2,150,185
3,97,185
4,150,185
5,83,185
6,83,185
7,67,185
1,49,203
2,166,203
3,129,203
4,49,203
5,181,203
6,123,203
7,129,203
1,109,147
2,101,147
3,99,147
4,101,147
5,109,147
6,41,147
7,109,147
1,188,268
2,0,268
3,268,268
4,80,268
5,0,268
6,200,268
7,25,268
1,152,185
2,185,185
3,54,185
4,117,185
5,118,185
6,89,185
7,119,185
1,5,197
2,158,197
3,72,197
4,155,197
5,145,197
6,21,197
7,101,197
1,56,150
2,91,150
3,81,150
4,46,150
5,150,150
6,56,150
7,62,150
1,115,144
2,98,144
3,119,144
4,85,144
5,107,144
6,46,144
7,122,144
1,97,258
2,133,258
3,69,258
4,193,258
5,249,258
6,153,258
7,78,258
1,47,203
2,47,203
3,122,203
4,78,203
5,125,203
6,72,203
7,203,203
1,8,125
2,101,125
3,93,125
4,101,125
5,117,125
6,93,125
7,125,125
1,161,196
2,9,196
3,44,196
4,93,196
5,190,196
6,0,196
7,35,196
1,211,236
2,15,236
3,0,236
4,211,236
5,126,236
6,138,236
7,165,236
1,72,276
2,125,276
3,163,276
4,191,276
5,223,276
6,163,276
7,126,276
1,113,165
2,109,165
3,64,165
4,92,165
5,69,165
6,122,165
7,115,165
1,54,152
2,117,152
3,80,152
4,58,152
5,151,152
6,115,152
7,111,152
1,261,261
2,256,261
3,261,261
4,125,261
5,261,261
6,207,261
7,152,261
1,185,275
2,93,275
3,185,275
4,205,275
5,275,275
6,172,275
7,138,275
1,53,175
2,15,175
3,160,175
4,4,175
5,116,175
6,110,175
7,110,175
1,120,190
2,133,190
3,185,190
4,70,190
5,150,190
6,185,190
7,120,190
1,78,287
2,111,287
3,64,287
4,229,287
5,162,287
6,287,287
7,106,287
1,185,185
2,146,185
3,0,185
4,70,185
5,146,185
6,70,185
7,123,185
1,61,233
2,97,233
3,129,233
4,104,233
5,165,233
6,162,233
7,133,233
1,55,148
2,142,148
3,115,148
4,78,148
5,95,148
6,115,148
7,59,148
1,0,180
2,179,180
3,79,180
4,66,180
5,180,180
6,0,180
7,180,180
1,97,171
2,35,171
3,0,171
4,122,171
5,3,171
6,132,171
7,129,171
1,254,254
2,113,254
3,179,254
4,94,254
5,200,254
6,207,254
7,0,254
1,216,286
2,119,286
3,32,286
4,216,286
5,164,286
6,199,286
7,112,286
1,0,204
2,90,204
3,158,204
4,204,204
5,204,204
6,90,204
7,90,204
1,110,247
2,198,247
3,189,247
4,98,247
5,177,247
6,71,247
7,247,247
1,96,208
2,73,208
3,73,208
4,124,208
5,47,208
6,59,208
7,143,208
1,151,202
2,60,202
3,69,202
4,143,202
5,82,202
6,117,202
7,143,202
1,0,167
2,70,167
3,126,167
4,79,167
5,167,167
6,106,167
7,117,167
1,143,224
2,119,224
3,147,224
4,155,224
5,153,224
6,201,224
7,165,224
1,198,297
2,138,297
3,0,297
4,0,297
5,0,297
6,96,297
7,149,297
1,134,210
2,120,210
3,134,210
4,137,210
5,120,210
6,78,210
7,202,210
1,62,198
2,116,198
3,198,198
4,107,198
5,173,198
6,187,198
7,196,198
1,40,144
2,44,144
3,76,144
4,68,144
5,36,144
6,68,144
7,76,144
1,158,248
2,151,248
3,0,248
4,86,248
5,179,248
6,158,248
7,172,248
1,113,238
2,65,238
3,64,238
4,111,238
5,238,238
6,201,238
7,113,238
1,52,245
2,117,245
3,148,245
4,187,245
5,83,245
6,65,245
7,148,245
1,166,248
2,166,248
3,166,248
4,114,248
5,100,248
6,248,248
7,136,248
1,132,186
2,132,186
3,81,186
4,26,186
5,122,186
6,26,186
7,156,186
1,63,211
2,106,211
3,89,211
4,143,211
5,24,211
6,130,211
7,117,211
1,207,265
2,161,265
3,104,265
4,85,265
5,85,265
6,134,265
7,161,265
