1,198,198
2,188,198
3,188,198
4,198,198
5,198,198
6,198,198
7,198,198
1,181,227
2,209,227
3,227,227
4,167,227
5,227,227
6,209,227
7,209,227
1,118,170
2,112,170
3,135,170
4,118,170
5,170,170
6,146,170
7,170,170
1,182,207
2,207,207
3,187,207
4,182,207
5,182,207
6,166,207
7,182,207
1,259,320
2,239,320
3,320,320
4,239,320
5,320,320
6,259,320
7,259,320
1,150,185
2,150,185
3,150,185
4,150,185
5,150,185
6,150,185
7,149,185
1,166,203
2,166,203
3,181,203
4,181,203
5,166,203
6,181,203
7,181,203
1,129,147
2,124,147
3,124,147
4,124,147
5,124,147
6,147,147
7,124,147
