1,225,225
2,225,225
3,225,225
4,225,225
5,225,225
6,225,225
7,225,225
1,106,106
2,106,106
3,106,106
4,106,106
5,106,106
6,106,106
7,106,106
1,115,115
2,110,115
3,110,115
4,110,115
5,110,115
6,110,115
7,110,115
1,132,132
2,132,132
3,132,132
4,132,132
5,132,132
6,132,132
7,132,132
1,160,160
2,160,160
3,160,160
4,160,160
5,160,160
6,160,160
7,160,160
1,96,96
2,96,96
3,96,96
4,96,96
5,96,96
6,96,96
7,96,96
1,144,144
2,144,144
3,144,144
4,144,144
5,144,144
6,144,144
7,144,144
1,130,130
2,130,130
3,130,130
4,130,130
5,130,130
6,130,130
7,130,130
1,122,122
2,122,122
3,122,122
4,122,122
5,122,122
6,122,122
7,122,122
1,39,39
2,39,39
3,37,39
4,39,39
5,39,39
6,39,39
7,39,39
1,175,175
2,175,175
3,175,175
4,175,175
5,175,175
6,175,175
7,175,175
1,95,95
2,95,95
3,95,95
4,95,95
5,95,95
6,95,95
7,95,95
