1,158,194
2,194,194
3,158,194
4,158,194
5,158,194
6,158,194
7,158,194
1,103,132
2,103,132
3,81,132
4,87,132
5,87,132
6,87,132
7,87,132
1,135,148
2,148,148
3,148,148
4,143,148
5,148,148
6,148,148
7,148,148
1,106,160
2,160,160
3,160,160
4,160,160
5,160,160
6,160,160
7,160,160
1,230,230
2,230,230
3,198,230
4,230,230
5,230,230
6,230,230
7,230,230
1,202,202
2,195,202
3,202,202
4,202,202
5,195,202
6,202,202
7,202,202
1,149,181
2,181,181
3,149,181
4,149,181
5,149,181
6,149,181
7,149,181
1,180,180
2,180,180
3,180,180
4,146,180
5,180,180
6,180,180
7,146,180
1,113,113
2,74,113
3,113,113
4,93,113
5,113,113
6,113,113
7,113,113
