1,75,75
2,75,75
3,75,75
4,75,75
5,75,75
6,75,75
7,75,75
1,30,30
2,30,30
3,30,30
4,30,30
5,30,30
6,30,30
7,30,30
1,24,24
2,24,24
3,24,24
4,24,24
5,24,24
6,24,24
7,24,24
1,88,88
2,88,88
3,88,88
4,88,88
5,88,88
6,88,88
7,88,88
1,3,3
2,3,3
3,3,3
4,3,3
5,3,3
6,3,3
7,3,3
1,52,52
2,52,52
3,52,52
4,52,52
5,52,52
6,52,52
7,52,52
1,89,89
2,89,89
3,89,89
4,89,89
5,89,89
6,89,89
7,89,89
1,98,98
2,98,98
3,98,98
4,98,98
5,98,98
6,98,98
7,98,98
1,96,96
2,96,96
3,96,96
4,96,96
5,96,96
6,96,96
7,96,96
1,27,27
2,27,27
3,27,27
4,27,27
5,27,27
6,27,27
7,27,27
1,79,79
2,79,79
3,79,79
4,79,79
5,79,79
6,79,79
7,79,79
1,94,94
2,94,94
3,94,94
4,94,94
5,94,94
6,94,94
7,94,94
1,85,85
2,85,85
3,85,85
4,85,85
5,85,85
6,85,85
7,85,85
1,65,65
2,65,65
3,65,65
4,65,65
5,65,65
6,65,65
7,65,65
1,81,81
2,81,81
3,81,81
4,81,81
5,81,81
6,81,81
7,81,81
1,82,82
2,82,82
3,82,82
4,82,82
5,82,82
6,82,82
7,82,82
1,11,11
2,11,11
3,11,11
4,11,11
5,11,11
6,11,11
7,11,11
1,72,72
2,72,72
3,72,72
4,72,72
5,72,72
6,72,72
7,72,72
1,92,92
2,92,92
3,92,92
4,92,92
5,92,92
6,92,92
7,92,92
1,46,46
2,46,46
3,46,46
4,46,46
5,46,46
6,46,46
7,46,46
1,39,39
2,39,39
3,39,39
4,39,39
5,39,39
6,39,39
7,39,39
1,20,20
2,20,20
3,20,20
4,20,20
5,20,20
6,20,20
7,20,20
