1,122,122
2,122,122
3,122,122
4,122,122
5,122,122
6,122,122
7,122,122
1,98,98
2,98,98
3,98,98
4,98,98
5,98,98
6,98,98
7,98,98
1,97,97
2,97,97
3,97,97
4,97,97
5,97,97
6,97,97
7,97,97
1,132,132
2,132,132
3,132,132
4,132,132
5,132,132
6,132,132
7,132,132
1,94,94
2,94,94
3,94,94
4,94,94
5,94,94
6,94,94
7,94,94
1,89,89
2,89,89
3,89,89
4,89,89
5,89,89
6,89,89
7,89,89
1,50,50
2,50,50
3,50,50
4,50,50
5,50,50
6,50,50
7,50,50
1,60,60
2,60,60
3,60,60
4,60,60
5,60,60
6,60,60
7,60,60
1,83,83
2,83,83
3,83,83
4,83,83
5,83,83
6,83,83
7,83,83
1,109,109
2,109,109
3,109,109
4,109,109
5,109,109
6,109,109
7,109,109
1,101,101
2,101,101
3,101,101
4,101,101
5,101,101
6,101,101
7,101,101
1,85,85
2,85,85
3,85,85
4,85,85
5,85,85
6,85,85
7,85,85
1,106,106
2,106,106
3,106,106
4,106,106
5,106,106
6,106,106
7,106,106
1,81,81
2,81,81
3,81,81
4,81,81
5,81,81
6,81,81
7,81,81
1,76,76
2,76,76
3,76,76
4,76,76
5,76,76
6,76,76
7,76,76
1,56,56
2,56,56
3,56,56
4,56,56
5,56,56
6,56,56
7,56,56
