1,167,225
2,225,225
3,225,225
4,225,225
5,225,225
6,225,225
7,225,225
1,106,106
2,106,106
3,106,106
4,106,106
5,97,106
6,106,106
7,106,106
1,110,115
2,110,115
3,110,115
4,110,115
5,110,115
6,110,115
7,110,115
1,132,132
2,132,132
3,104,132
4,104,132
5,132,132
6,132,132
7,104,132
1,160,160
2,160,160
3,160,160
4,160,160
5,160,160
6,160,160
7,160,160
1,82,96
2,82,96
3,96,96
4,96,96
5,96,96
6,96,96
7,96,96
1,137,144
2,144,144
3,144,144
4,144,144
5,144,144
6,144,144
7,144,144
1,94,130
2,130,130
3,130,130
4,130,130
5,130,130
6,130,130
7,130,130
1,122,122
2,122,122
3,122,122
4,122,122
5,122,122
6,119,122
7,122,122
1,39,39
2,39,39
3,39,39
4,39,39
5,39,39
6,39,39
7,39,39
1,175,175
2,175,175
3,175,175
4,175,175
5,175,175
6,175,175
7,175,175
1,95,95
2,95,95
3,95,95
4,95,95
5,95,95
6,95,95
7,95,95
1,56,56
2,56,56
3,56,56
4,56,56
5,35,56
6,56,56
7,40,56
1,111,111
2,111,111
3,86,111
4,111,111
5,86,111
6,86,111
7,111,111
1,113,122
2,122,122
3,122,122
4,122,122
5,122,122
6,83,122
7,122,122
1,123,123
2,86,123
3,86,123
4,123,123
5,123,123
6,123,123
7,123,123
1,125,125
2,125,125
3,125,125
4,125,125
5,125,125
6,125,125
7,125,125
1,77,89
2,89,89
3,89,89
4,89,89
5,89,89
6,89,89
7,89,89
1,71,82
2,71,82
3,82,82
4,82,82
5,82,82
6,82,82
7,71,82
1,92,159
2,159,159
3,159,159
4,159,159
5,159,159
6,159,159
7,159,159
1,87,87
2,87,87
3,87,87
4,87,87
5,87,87
6,87,87
7,87,87
1,135,135
2,135,135
3,135,135
4,135,135
5,135,135
6,135,135
7,135,135
1,37,82
2,82,82
3,82,82
4,59,82
5,60,82
6,82,82
7,82,82
1,107,107
2,107,107
3,107,107
4,107,107
5,107,107
6,107,107
7,107,107
1,190,190
2,190,190
3,190,190
4,190,190
5,190,190
6,190,190
7,190,190
