1,178,310
2,36,310
3,31,310
4,57,310
5,228,310
6,169,310
7,198,310
1,69,257
2,133,257
3,195,257
4,163,257
5,188,257
6,101,257
7,44,257
1,318,424
2,177,424
3,247,424
4,318,424
5,91,424
6,86,424
7,360,424
1,238,266
2,14,266
3,51,266
4,204,266
5,65,266
6,167,266
7,154,266
1,94,224
2,154,224
3,209,224
4,132,224
5,154,224
6,132,224
7,132,224
1,191,333
2,0,333
3,0,333
4,276,333
5,201,333
6,48,333
7,130,333
1,215,313
2,95,313
3,250,313
4,138,313
5,139,313
6,86,313
7,150,313
1,182,203
2,181,203
3,169,203
4,105,203
5,72,203
6,8,203
7,34,203
1,189,348
2,266,348
3,241,348
4,155,348
5,274,348
6,190,348
7,217,348
1,159,280
2,49,280
3,35,280
4,141,280
5,158,280
6,234,280
7,0,280
1,237,301
2,165,301
3,237,301
4,107,301
5,155,301
6,146,301
7,132,301
1,189,384
2,257,384
3,349,384
4,121,384
5,0,384
6,154,384
7,291,384
1,0,306
2,275,306
3,63,306
4,98,306
5,161,306
6,103,306
7,88,306
1,248,250
2,142,250
3,248,250
4,10,250
5,41,250
6,49,250
7,240,250
1,129,296
2,129,296
3,96,296
4,160,296
5,181,296
6,135,296
7,84,296
1,215,344
2,146,344
3,294,344
4,229,344
5,163,344
6,215,344
7,216,344
1,151,217
2,78,217
3,84,217
4,195,217
5,172,217
6,98,217
7,143,217
1,187,275
2,57,275
3,106,275
4,0,275
5,218,275
6,156,275
7,154,275
1,91,278
2,214,278
3,95,278
4,159,278
5,119,278
6,114,278
7,180,278
1,233,361
2,292,361
3,234,361
4,342,361
5,49,361
6,170,361
7,184,361
1,217,306
2,190,306
3,190,306
4,233,306
5,135,306
6,119,306
7,1,306
1,143,308
2,143,308
3,293,308
4,218,308
5,211,308
6,133,308
7,183,308
1,176,225
2,151,225
3,103,225
4,131,225
5,176,225
6,112,225
7,113,225
1,77,299
2,188,299
3,77,299
4,121,299
5,114,299
6,166,299
7,136,299
1,184,218
2,205,218
3,184,218
4,107,218
5,68,218
6,117,218
7,154,218
1,260,410
2,270,410
3,267,410
4,231,410
5,231,410
6,252,410
7,166,410
1,154,315
2,217,315
3,185,315
4,100,315
5,117,315
6,78,315
7,202,315
1,172,287
2,218,287
3,210,287
4,262,287
5,220,287
6,220,287
7,46,287
1,65,185
2,142,185
3,53,185
4,152,185
5,115,185
6,152,185
7,134,185
1,192,387
2,387,387
3,251,387
4,294,387
5,250,387
6,45,387
7,205,387
1,165,345
2,94,345
3,102,345
4,28,345
5,120,345
6,143,345
7,224,345
1,137,246
2,82,246
3,138,246
4,81,246
5,72,246
6,152,246
7,163,246
1,142,305
2,206,305
3,134,305
4,136,305
5,305,305
6,38,305
7,112,305
1,150,244
2,48,244
3,150,244
4,119,244
5,116,244
6,197,244
7,173,244
1,231,316
2,203,316
3,97,316
4,34,316
5,85,316
6,34,316
7,171,316
1,145,340
2,340,340
3,170,340
4,86,340
5,86,340
6,223,340
7,262,340
1,228,324
2,172,324
3,109,324
4,119,324
5,0,324
6,216,324
7,105,324
1,113,265
2,184,265
3,133,265
4,116,265
5,144,265
6,151,265
7,96,265
1,177,291
2,246,291
3,136,291
4,234,291
5,211,291
6,249,291
7,242,291
1,104,317
2,9,317
3,103,317
4,166,317
5,149,317
6,157,317
7,184,317
1,32,316
2,172,316
3,36,316
4,136,316
5,84,316
6,56,316
7,128,316
1,179,344
2,218,344
3,153,344
4,0,344
5,238,344
6,212,344
7,317,344
1,246,379
2,207,379
3,248,379
4,228,379
5,136,379
6,166,379
7,379,379
1,103,311
2,152,311
3,243,311
4,0,311
5,203,311
6,63,311
7,228,311
1,280,335
2,335,335
3,190,335
4,121,335
5,274,335
6,270,335
7,212,335
1,42,268
2,188,268
3,221,268
4,222,268
5,97,268
6,223,268
7,156,268
1,11,243
2,141,243
3,188,243
4,151,243
5,155,243
6,157,243
7,0,243
1,183,259
2,167,259
3,183,259
4,182,259
5,115,259
6,0,259
7,234,259
1,227,339
2,324,339
3,191,339
4,204,339
5,121,339
6,121,339
7,302,339
1,134,170
2,51,170
3,161,170
4,104,170
5,149,170
6,59,170
7,130,170
